Date,Unit,DayOfWeek,IsHoliday,HolidayName,HolidayType,SurgeriesPerDay,PatientsPerDay,LinenUsage
22/06/2025,Maternity,Sunday,FALSE,,,0,11,45
23/06/2025,OR,Monday,FALSE,,,20,20,346
23/06/2025,MedSurg,Monday,FALSE,,,0,61,188
23/06/2025,ICU,Monday,FALSE,,,0,10,38
23/06/2025,Maternity,Monday,FALSE,,,0,9,28
24/06/2025,OR,Tuesday,FALSE,,,21,21,377
24/06/2025,MedSurg,Tuesday,FALSE,,,0,65,204
24/06/2025,ICU,Tuesday,FALSE,,,0,11,36
24/06/2025,Maternity,Tuesday,FALSE,,,0,10,31
25/06/2025,OR,Wednesday,FALSE,,,19,19,348
25/06/2025,MedSurg,Wednesday,FALSE,,,0,60,178
25/06/2025,ICU,Wednesday,FALSE,,,0,10,47
25/06/2025,Maternity,Wednesday,FALSE,,,0,9,17
26/06/2025,OR,Thursday,FALSE,,,21,21,376
26/06/2025,MedSurg,Thursday,FALSE,,,0,54,176
26/06/2025,ICU,Thursday,FALSE,,,0,9,27
26/06/2025,Maternity,Thursday,FALSE,,,0,8,28
27/06/2025,OR,Friday,FALSE,,,19,19,343
27/06/2025,MedSurg,Friday,FALSE,,,0,56,171
27/06/2025,ICU,Friday,FALSE,,,0,9,44
27/06/2025,Maternity,Friday,FALSE,,,0,8,24
28/06/2025,OR,Saturday,FALSE,,,4,4,71
28/06/2025,MedSurg,Saturday,FALSE,,,0,62,181
28/06/2025,ICU,Saturday,FALSE,,,0,10,48
28/06/2025,Maternity,Saturday,FALSE,,,0,9,30
29/06/2025,OR,Sunday,FALSE,,,8,8,154
29/06/2025,MedSurg,Sunday,FALSE,,,0,68,209
29/06/2025,ICU,Sunday,FALSE,,,0,11,26
29/06/2025,Maternity,Sunday,FALSE,,,0,10,41
30/06/2025,OR,Monday,FALSE,,,14,14,253
30/06/2025,MedSurg,Monday,FALSE,,,0,66,205
30/06/2025,ICU,Monday,FALSE,,,0,11,39
30/06/2025,Maternity,Monday,FALSE,,,0,10,31
01/07/2025,OR,Tuesday,TRUE,Canada Day,Statutory,4,4,67
01/07/2025,MedSurg,Tuesday,TRUE,Canada Day,Statutory,0,61,187
01/07/2025,ICU,Tuesday,TRUE,Canada Day,Statutory,0,11,42
01/07/2025,Maternity,Tuesday,TRUE,Canada Day,Statutory,0,9,31
02/07/2025,OR,Wednesday,FALSE,,,15,15,275
02/07/2025,MedSurg,Wednesday,FALSE,,,0,67,201
02/07/2025,ICU,Wednesday,FALSE,,,0,11,59
02/07/2025,Maternity,Wednesday,FALSE,,,0,10,42
03/07/2025,OR,Thursday,FALSE,,,20,20,352
03/07/2025,MedSurg,Thursday,FALSE,,,0,64,191
03/07/2025,ICU,Thursday,FALSE,,,0,10,42
03/07/2025,Maternity,Thursday,FALSE,,,0,10,35
04/07/2025,OR,Friday,FALSE,,,15,15,266
04/07/2025,MedSurg,Friday,FALSE,,,0,70,219
04/07/2025,ICU,Friday,FALSE,,,0,11,39
04/07/2025,Maternity,Friday,FALSE,,,0,11,23
05/07/2025,OR,Saturday,FALSE,,,6,6,109
05/07/2025,MedSurg,Saturday,FALSE,,,0,65,207
05/07/2025,ICU,Saturday,FALSE,,,0,10,38
05/07/2025,Maternity,Saturday,FALSE,,,0,10,40
06/07/2025,OR,Sunday,FALSE,,,6,6,100
06/07/2025,MedSurg,Sunday,FALSE,,,0,65,191
06/07/2025,ICU,Sunday,FALSE,,,0,10,54
06/07/2025,Maternity,Sunday,FALSE,,,0,10,50
07/07/2025,OR,Monday,FALSE,,,20,20,351
07/07/2025,MedSurg,Monday,FALSE,,,0,73,221
07/07/2025,ICU,Monday,FALSE,,,0,12,24
07/07/2025,Maternity,Monday,FALSE,,,0,11,34
08/07/2025,OR,Tuesday,FALSE,,,18,18,316
08/07/2025,MedSurg,Tuesday,FALSE,,,0,62,191
08/07/2025,ICU,Tuesday,FALSE,,,0,10,56
08/07/2025,Maternity,Tuesday,FALSE,,,0,10,42
09/07/2025,OR,Wednesday,FALSE,,,21,21,379
09/07/2025,MedSurg,Wednesday,FALSE,,,0,65,211
09/07/2025,ICU,Wednesday,FALSE,,,0,10,51
09/07/2025,Maternity,Wednesday,FALSE,,,0,10,38
10/07/2025,OR,Thursday,FALSE,,,15,15,276
10/07/2025,MedSurg,Thursday,FALSE,,,0,65,203
10/07/2025,ICU,Thursday,FALSE,,,0,10,44
10/07/2025,Maternity,Thursday,FALSE,,,0,10,47
11/07/2025,OR,Friday,FALSE,,,17,17,310
11/07/2025,MedSurg,Friday,FALSE,,,0,71,218
11/07/2025,ICU,Friday,FALSE,,,0,11,36
11/07/2025,Maternity,Friday,FALSE,,,0,11,36
12/07/2025,OR,Saturday,FALSE,,,3,3,51
12/07/2025,MedSurg,Saturday,FALSE,,,0,70,206
12/07/2025,ICU,Saturday,FALSE,,,0,11,42
12/07/2025,Maternity,Saturday,FALSE,,,0,11,44
13/07/2025,OR,Sunday,FALSE,,,3,3,51
13/07/2025,MedSurg,Sunday,FALSE,,,0,58,160
13/07/2025,ICU,Sunday,FALSE,,,0,9,52
13/07/2025,Maternity,Sunday,FALSE,,,0,9,21
14/07/2025,OR,Monday,FALSE,,,18,18,317
14/07/2025,MedSurg,Monday,FALSE,,,0,59,174
14/07/2025,ICU,Monday,FALSE,,,0,9,39
14/07/2025,Maternity,Monday,FALSE,,,0,9,36
15/07/2025,OR,Tuesday,FALSE,,,17,17,312
15/07/2025,MedSurg,Tuesday,FALSE,,,0,64,203
15/07/2025,ICU,Tuesday,FALSE,,,0,10,33
15/07/2025,Maternity,Tuesday,FALSE,,,0,10,24
16/07/2025,OR,Wednesday,FALSE,,,17,17,299
16/07/2025,MedSurg,Wednesday,FALSE,,,0,64,199
16/07/2025,ICU,Wednesday,FALSE,,,0,10,56
16/07/2025,Maternity,Wednesday,FALSE,,,0,10,42
17/07/2025,OR,Thursday,FALSE,,,15,15,271
17/07/2025,MedSurg,Thursday,FALSE,,,0,73,214
17/07/2025,ICU,Thursday,FALSE,,,0,11,40
17/07/2025,Maternity,Thursday,FALSE,,,0,11,42
18/07/2025,OR,Friday,FALSE,,,15,15,259
18/07/2025,MedSurg,Friday,FALSE,,,0,66,196
18/07/2025,ICU,Friday,FALSE,,,0,10,33
18/07/2025,Maternity,Friday,FALSE,,,0,10,36
19/07/2025,OR,Saturday,FALSE,,,6,6,118
19/07/2025,MedSurg,Saturday,FALSE,,,0,63,198
19/07/2025,ICU,Saturday,FALSE,,,0,10,43
19/07/2025,Maternity,Saturday,FALSE,,,0,10,38
20/07/2025,OR,Sunday,FALSE,,,5,5,89
20/07/2025,MedSurg,Sunday,FALSE,,,0,66,204
20/07/2025,ICU,Sunday,FALSE,,,0,10,52
20/07/2025,Maternity,Sunday,FALSE,,,0,10,44
21/07/2025,OR,Monday,FALSE,,,20,20,365
21/07/2025,MedSurg,Monday,FALSE,,,0,55,179
21/07/2025,ICU,Monday,FALSE,,,0,9,49
21/07/2025,Maternity,Monday,FALSE,,,0,9,32
22/07/2025,OR,Tuesday,FALSE,,,14,14,246
22/07/2025,MedSurg,Tuesday,FALSE,,,0,64,201
22/07/2025,ICU,Tuesday,FALSE,,,0,10,51
22/07/2025,Maternity,Tuesday,FALSE,,,0,10,33
23/07/2025,OR,Wednesday,FALSE,,,14,14,252
23/07/2025,MedSurg,Wednesday,FALSE,,,0,66,202
23/07/2025,ICU,Wednesday,FALSE,,,0,10,37
23/07/2025,Maternity,Wednesday,FALSE,,,0,10,29
24/07/2025,OR,Thursday,FALSE,,,20,20,354
24/07/2025,MedSurg,Thursday,FALSE,,,0,51,175
24/07/2025,ICU,Thursday,FALSE,,,0,8,37
24/07/2025,Maternity,Thursday,FALSE,,,0,8,21
25/07/2025,OR,Friday,FALSE,,,18,18,323
25/07/2025,MedSurg,Friday,FALSE,,,0,57,167
25/07/2025,ICU,Friday,FALSE,,,0,9,35
25/07/2025,Maternity,Friday,FALSE,,,0,9,40
26/07/2025,OR,Saturday,FALSE,,,5,5,89
26/07/2025,MedSurg,Saturday,FALSE,,,0,61,196
26/07/2025,ICU,Saturday,FALSE,,,0,9,35
26/07/2025,Maternity,Saturday,FALSE,,,0,10,40
27/07/2025,OR,Sunday,FALSE,,,4,4,82
27/07/2025,MedSurg,Sunday,FALSE,,,0,57,177
27/07/2025,ICU,Sunday,FALSE,,,0,9,53
27/07/2025,Maternity,Sunday,FALSE,,,0,9,24
28/07/2025,OR,Monday,FALSE,,,18,18,331
28/07/2025,MedSurg,Monday,FALSE,,,0,61,170
28/07/2025,ICU,Monday,FALSE,,,0,9,44
28/07/2025,Maternity,Monday,FALSE,,,0,10,35
29/07/2025,OR,Tuesday,FALSE,,,18,18,326
29/07/2025,MedSurg,Tuesday,FALSE,,,0,62,195
29/07/2025,ICU,Tuesday,FALSE,,,0,9,55
29/07/2025,Maternity,Tuesday,FALSE,,,0,10,20
30/07/2025,OR,Wednesday,FALSE,,,18,18,322
30/07/2025,MedSurg,Wednesday,FALSE,,,0,54,152
30/07/2025,ICU,Wednesday,FALSE,,,0,8,28
30/07/2025,Maternity,Wednesday,FALSE,,,0,9,37
31/07/2025,OR,Thursday,FALSE,,,19,19,329
31/07/2025,MedSurg,Thursday,FALSE,,,0,62,202
31/07/2025,ICU,Thursday,FALSE,,,0,9,40
31/07/2025,Maternity,Thursday,FALSE,,,0,10,36
01/08/2025,OR,Friday,FALSE,,,16,16,277
01/08/2025,MedSurg,Friday,FALSE,,,0,64,200
01/08/2025,ICU,Friday,FALSE,,,0,10,49
01/08/2025,Maternity,Friday,FALSE,,,0,10,42
02/08/2025,OR,Saturday,FALSE,,,4,4,81
02/08/2025,MedSurg,Saturday,FALSE,,,0,69,208
02/08/2025,ICU,Saturday,FALSE,,,0,11,52
02/08/2025,Maternity,Saturday,FALSE,,,0,11,41
03/08/2025,OR,Sunday,FALSE,,,8,8,138
03/08/2025,MedSurg,Sunday,FALSE,,,0,53,165
03/08/2025,ICU,Sunday,FALSE,,,0,8,41
03/08/2025,Maternity,Sunday,FALSE,,,0,8,22
04/08/2025,OR,Monday,TRUE,New Brunswick Day,Statutory,5,5,92
04/08/2025,MedSurg,Monday,TRUE,New Brunswick Day,Statutory,0,52,154
04/08/2025,ICU,Monday,TRUE,New Brunswick Day,Statutory,0,8,22
04/08/2025,Maternity,Monday,TRUE,New Brunswick Day,Statutory,0,8,29
05/08/2025,OR,Tuesday,FALSE,,,18,18,317
05/08/2025,MedSurg,Tuesday,FALSE,,,0,64,193
05/08/2025,ICU,Tuesday,FALSE,,,0,10,48
05/08/2025,Maternity,Tuesday,FALSE,,,0,10,30
06/08/2025,OR,Wednesday,FALSE,,,20,20,356
06/08/2025,MedSurg,Wednesday,FALSE,,,0,71,224
06/08/2025,ICU,Wednesday,FALSE,,,0,11,38
06/08/2025,Maternity,Wednesday,FALSE,,,0,11,50
07/08/2025,OR,Thursday,FALSE,,,21,21,383
07/08/2025,MedSurg,Thursday,FALSE,,,0,58,174
07/08/2025,ICU,Thursday,FALSE,,,0,9,43
07/08/2025,Maternity,Thursday,FALSE,,,0,9,38
08/08/2025,OR,Friday,FALSE,,,17,17,304
08/08/2025,MedSurg,Friday,FALSE,,,0,61,185
08/08/2025,ICU,Friday,FALSE,,,0,9,34
08/08/2025,Maternity,Friday,FALSE,,,0,10,33
09/08/2025,OR,Saturday,FALSE,,,4,4,74
09/08/2025,MedSurg,Saturday,FALSE,,,0,58,179
09/08/2025,ICU,Saturday,FALSE,,,0,9,33
09/08/2025,Maternity,Saturday,FALSE,,,0,9,31
10/08/2025,OR,Sunday,FALSE,,,6,6,105
10/08/2025,MedSurg,Sunday,FALSE,,,0,49,150
10/08/2025,ICU,Sunday,FALSE,,,0,7,28
10/08/2025,Maternity,Sunday,FALSE,,,0,8,38
11/08/2025,OR,Monday,FALSE,,,14,14,248
11/08/2025,MedSurg,Monday,FALSE,,,0,55,163
11/08/2025,ICU,Monday,FALSE,,,0,8,45
11/08/2025,Maternity,Monday,FALSE,,,0,9,32
12/08/2025,OR,Tuesday,FALSE,,,17,17,301
12/08/2025,MedSurg,Tuesday,FALSE,,,0,64,201
12/08/2025,ICU,Tuesday,FALSE,,,0,10,31
12/08/2025,Maternity,Tuesday,FALSE,,,0,10,45
13/08/2025,OR,Wednesday,FALSE,,,15,15,272
13/08/2025,MedSurg,Wednesday,FALSE,,,0,59,178
13/08/2025,ICU,Wednesday,FALSE,,,0,9,32
13/08/2025,Maternity,Wednesday,FALSE,,,0,10,20
14/08/2025,OR,Thursday,FALSE,,,14,14,261
14/08/2025,MedSurg,Thursday,FALSE,,,0,58,187
14/08/2025,ICU,Thursday,FALSE,,,0,9,35
14/08/2025,Maternity,Thursday,FALSE,,,0,9,26
15/08/2025,OR,Friday,FALSE,,,19,19,333
15/08/2025,MedSurg,Friday,FALSE,,,0,59,183
15/08/2025,ICU,Friday,FALSE,,,0,9,53
15/08/2025,Maternity,Friday,FALSE,,,0,10,34
16/08/2025,OR,Saturday,FALSE,,,5,5,97
16/08/2025,MedSurg,Saturday,FALSE,,,0,57,164
16/08/2025,ICU,Saturday,FALSE,,,0,9,44
16/08/2025,Maternity,Saturday,FALSE,,,0,9,27
17/08/2025,OR,Sunday,FALSE,,,7,7,121
17/08/2025,MedSurg,Sunday,FALSE,,,0,51,149
17/08/2025,ICU,Sunday,FALSE,,,0,8,38
17/08/2025,Maternity,Sunday,FALSE,,,0,8,37
18/08/2025,OR,Monday,FALSE,,,18,18,325
18/08/2025,MedSurg,Monday,FALSE,,,0,53,149
18/08/2025,ICU,Monday,FALSE,,,0,8,28
18/08/2025,Maternity,Monday,FALSE,,,0,9,18
19/08/2025,OR,Tuesday,FALSE,,,19,19,335
19/08/2025,MedSurg,Tuesday,FALSE,,,0,58,194
19/08/2025,ICU,Tuesday,FALSE,,,0,9,42
19/08/2025,Maternity,Tuesday,FALSE,,,0,9,24
20/08/2025,OR,Wednesday,FALSE,,,18,18,327
20/08/2025,MedSurg,Wednesday,FALSE,,,0,57,168
20/08/2025,ICU,Wednesday,FALSE,,,0,9,43
20/08/2025,Maternity,Wednesday,FALSE,,,0,9,25
21/08/2025,OR,Thursday,FALSE,,,14,14,246
21/08/2025,MedSurg,Thursday,FALSE,,,0,50,166
21/08/2025,ICU,Thursday,FALSE,,,0,8,52
21/08/2025,Maternity,Thursday,FALSE,,,0,8,15
22/08/2025,OR,Friday,FALSE,,,16,16,294
22/08/2025,MedSurg,Friday,FALSE,,,0,62,189
22/08/2025,ICU,Friday,FALSE,,,0,9,49
22/08/2025,Maternity,Friday,FALSE,,,0,10,26
23/08/2025,OR,Saturday,FALSE,,,8,8,139
23/08/2025,MedSurg,Saturday,FALSE,,,0,64,200
23/08/2025,ICU,Saturday,FALSE,,,0,10,53
23/08/2025,Maternity,Saturday,FALSE,,,0,10,43
24/08/2025,OR,Sunday,FALSE,,,8,8,149
24/08/2025,MedSurg,Sunday,FALSE,,,0,64,208
24/08/2025,ICU,Sunday,FALSE,,,0,10,38
24/08/2025,Maternity,Sunday,FALSE,,,0,10,35
25/08/2025,OR,Monday,FALSE,,,18,18,328
25/08/2025,MedSurg,Monday,FALSE,,,0,60,187
25/08/2025,ICU,Monday,FALSE,,,0,9,18
25/08/2025,Maternity,Monday,FALSE,,,0,10,28
26/08/2025,OR,Tuesday,FALSE,,,14,14,246
26/08/2025,MedSurg,Tuesday,FALSE,,,0,64,191
26/08/2025,ICU,Tuesday,FALSE,,,0,10,33
26/08/2025,Maternity,Tuesday,FALSE,,,0,11,46
27/08/2025,OR,Wednesday,FALSE,,,20,20,360
27/08/2025,MedSurg,Wednesday,FALSE,,,0,56,174
27/08/2025,ICU,Wednesday,FALSE,,,0,9,35
27/08/2025,Maternity,Wednesday,FALSE,,,0,9,26
28/08/2025,OR,Thursday,FALSE,,,16,16,298
28/08/2025,MedSurg,Thursday,FALSE,,,0,52,163
28/08/2025,ICU,Thursday,FALSE,,,0,8,24
28/08/2025,Maternity,Thursday,FALSE,,,0,8,23
29/08/2025,OR,Friday,FALSE,,,15,15,262
29/08/2025,MedSurg,Friday,FALSE,,,0,54,154
29/08/2025,ICU,Friday,FALSE,,,0,8,52
29/08/2025,Maternity,Friday,FALSE,,,0,9,23
30/08/2025,OR,Saturday,FALSE,,,3,3,49
30/08/2025,MedSurg,Saturday,FALSE,,,0,70,218
30/08/2025,ICU,Saturday,FALSE,,,0,11,51
30/08/2025,Maternity,Saturday,FALSE,,,0,12,36
31/08/2025,OR,Sunday,FALSE,,,4,4,78
31/08/2025,MedSurg,Sunday,FALSE,,,0,56,160
31/08/2025,ICU,Sunday,FALSE,,,0,8,25
31/08/2025,Maternity,Sunday,FALSE,,,0,9,26
01/09/2025,OR,Monday,TRUE,Labour Day,Statutory,6,6,108
01/09/2025,MedSurg,Monday,TRUE,Labour Day,Statutory,0,48,156
01/09/2025,ICU,Monday,TRUE,Labour Day,Statutory,0,8,11
01/09/2025,Maternity,Monday,TRUE,Labour Day,Statutory,0,8,20
02/09/2025,OR,Tuesday,FALSE,,,15,15,273
02/09/2025,MedSurg,Tuesday,FALSE,,,0,58,191
02/09/2025,ICU,Tuesday,FALSE,,,0,9,58
02/09/2025,Maternity,Tuesday,FALSE,,,0,10,28
03/09/2025,OR,Wednesday,FALSE,,,20,20,358
03/09/2025,MedSurg,Wednesday,FALSE,,,0,63,194
03/09/2025,ICU,Wednesday,FALSE,,,0,10,32
03/09/2025,Maternity,Wednesday,FALSE,,,0,10,42
04/09/2025,OR,Thursday,FALSE,,,21,21,385
04/09/2025,MedSurg,Thursday,FALSE,,,0,60,191
04/09/2025,ICU,Thursday,FALSE,,,0,9,35
04/09/2025,Maternity,Thursday,FALSE,,,0,10,30
05/09/2025,OR,Friday,FALSE,,,15,15,263
05/09/2025,MedSurg,Friday,FALSE,,,0,58,160
05/09/2025,ICU,Friday,FALSE,,,0,9,26
05/09/2025,Maternity,Friday,FALSE,,,0,10,34
06/09/2025,OR,Saturday,FALSE,,,8,8,147
06/09/2025,MedSurg,Saturday,FALSE,,,0,62,197
06/09/2025,ICU,Saturday,FALSE,,,0,9,50
06/09/2025,Maternity,Saturday,FALSE,,,0,10,34
07/09/2025,OR,Sunday,FALSE,,,7,7,124
07/09/2025,MedSurg,Sunday,FALSE,,,0,58,176
07/09/2025,ICU,Sunday,FALSE,,,0,9,42
07/09/2025,Maternity,Sunday,FALSE,,,0,10,31
08/09/2025,OR,Monday,FALSE,,,16,16,286
08/09/2025,MedSurg,Monday,FALSE,,,0,51,164
08/09/2025,ICU,Monday,FALSE,,,0,8,28
08/09/2025,Maternity,Monday,FALSE,,,0,9,23
09/09/2025,OR,Tuesday,FALSE,,,17,17,312
09/09/2025,MedSurg,Tuesday,FALSE,,,0,53,162
09/09/2025,ICU,Tuesday,FALSE,,,0,8,48
09/09/2025,Maternity,Tuesday,FALSE,,,0,9,36
10/09/2025,OR,Wednesday,FALSE,,,21,21,378
10/09/2025,MedSurg,Wednesday,FALSE,,,0,61,187
10/09/2025,ICU,Wednesday,FALSE,,,0,9,43
10/09/2025,Maternity,Wednesday,FALSE,,,0,10,37
11/09/2025,OR,Thursday,FALSE,,,15,15,274
11/09/2025,MedSurg,Thursday,FALSE,,,0,50,174
11/09/2025,ICU,Thursday,FALSE,,,0,8,26
11/09/2025,Maternity,Thursday,FALSE,,,0,8,29
12/09/2025,OR,Friday,FALSE,,,16,16,294
12/09/2025,MedSurg,Friday,FALSE,,,0,55,175
12/09/2025,ICU,Friday,FALSE,,,0,8,32
12/09/2025,Maternity,Friday,FALSE,,,0,9,14
13/09/2025,OR,Saturday,FALSE,,,8,8,146
13/09/2025,MedSurg,Saturday,FALSE,,,0,61,181
13/09/2025,ICU,Saturday,FALSE,,,0,9,40
13/09/2025,Maternity,Saturday,FALSE,,,0,10,33
14/09/2025,OR,Sunday,FALSE,,,8,8,143
14/09/2025,MedSurg,Sunday,FALSE,,,0,54,168
14/09/2025,ICU,Sunday,FALSE,,,0,8,43
14/09/2025,Maternity,Sunday,FALSE,,,0,9,33
15/09/2025,OR,Monday,FALSE,,,16,16,289
15/09/2025,MedSurg,Monday,FALSE,,,0,63,198
15/09/2025,ICU,Monday,FALSE,,,0,10,60
15/09/2025,Maternity,Monday,FALSE,,,0,11,45
16/09/2025,OR,Tuesday,FALSE,,,17,17,310
16/09/2025,MedSurg,Tuesday,FALSE,,,0,53,158
16/09/2025,ICU,Tuesday,FALSE,,,0,8,50
16/09/2025,Maternity,Tuesday,FALSE,,,0,9,38
17/09/2025,OR,Wednesday,FALSE,,,20,20,355
17/09/2025,MedSurg,Wednesday,FALSE,,,0,53,166
17/09/2025,ICU,Wednesday,FALSE,,,0,8,45
17/09/2025,Maternity,Wednesday,FALSE,,,0,9,26
18/09/2025,OR,Thursday,FALSE,,,16,16,295
18/09/2025,MedSurg,Thursday,FALSE,,,0,64,186
18/09/2025,ICU,Thursday,FALSE,,,0,10,36
18/09/2025,Maternity,Thursday,FALSE,,,0,11,40
19/09/2025,OR,Friday,FALSE,,,14,14,257
19/09/2025,MedSurg,Friday,FALSE,,,0,49,146
19/09/2025,ICU,Friday,FALSE,,,0,8,44
19/09/2025,Maternity,Friday,FALSE,,,0,8,33
20/09/2025,OR,Saturday,FALSE,,,3,3,57
20/09/2025,MedSurg,Saturday,FALSE,,,0,43,127
20/09/2025,ICU,Saturday,FALSE,,,0,7,37
20/09/2025,Maternity,Saturday,FALSE,,,0,7,20
21/09/2025,OR,Sunday,FALSE,,,6,6,94
21/09/2025,MedSurg,Sunday,FALSE,,,0,52,164
21/09/2025,ICU,Sunday,FALSE,,,0,8,31
21/09/2025,Maternity,Sunday,FALSE,,,0,9,30
22/09/2025,OR,Monday,FALSE,,,15,15,272
22/09/2025,MedSurg,Monday,FALSE,,,0,56,181
22/09/2025,ICU,Monday,FALSE,,,0,9,43
22/09/2025,Maternity,Monday,FALSE,,,0,9,31
23/09/2025,OR,Tuesday,FALSE,,,15,15,269
23/09/2025,MedSurg,Tuesday,FALSE,,,0,57,169
23/09/2025,ICU,Tuesday,FALSE,,,0,9,34
23/09/2025,Maternity,Tuesday,FALSE,,,0,9,35
24/09/2025,OR,Wednesday,FALSE,,,18,18,322
24/09/2025,MedSurg,Wednesday,FALSE,,,0,61,186
24/09/2025,ICU,Wednesday,FALSE,,,0,10,56
24/09/2025,Maternity,Wednesday,FALSE,,,0,10,41
25/09/2025,OR,Thursday,FALSE,,,19,19,330
25/09/2025,MedSurg,Thursday,FALSE,,,0,56,152
25/09/2025,ICU,Thursday,FALSE,,,0,9,44
25/09/2025,Maternity,Thursday,FALSE,,,0,9,42
26/09/2025,OR,Friday,FALSE,,,18,18,326
26/09/2025,MedSurg,Friday,FALSE,,,0,51,153
26/09/2025,ICU,Friday,FALSE,,,0,8,19
26/09/2025,Maternity,Friday,FALSE,,,0,8,42
27/09/2025,OR,Saturday,FALSE,,,6,6,114
27/09/2025,MedSurg,Saturday,FALSE,,,0,54,168
27/09/2025,ICU,Saturday,FALSE,,,0,9,62
27/09/2025,Maternity,Saturday,FALSE,,,0,9,26
28/09/2025,OR,Sunday,FALSE,,,8,8,145
28/09/2025,MedSurg,Sunday,FALSE,,,0,51,154
28/09/2025,ICU,Sunday,FALSE,,,0,8,50
28/09/2025,Maternity,Sunday,FALSE,,,0,9,35
29/09/2025,OR,Monday,FALSE,,,15,15,279
29/09/2025,MedSurg,Monday,FALSE,,,0,52,160
29/09/2025,ICU,Monday,FALSE,,,0,8,30
29/09/2025,Maternity,Monday,FALSE,,,0,9,31
30/09/2025,OR,Tuesday,FALSE,,,16,16,284
30/09/2025,MedSurg,Tuesday,FALSE,,,0,60,184
30/09/2025,ICU,Tuesday,FALSE,,,0,9,52
30/09/2025,Maternity,Tuesday,FALSE,,,0,10,34
01/10/2025,OR,Wednesday,FALSE,,,17,17,310
01/10/2025,MedSurg,Wednesday,FALSE,,,0,56,165
01/10/2025,ICU,Wednesday,FALSE,,,0,9,2
01/10/2025,Maternity,Wednesday,FALSE,,,0,9,37
02/10/2025,OR,Thursday,FALSE,,,15,15,270
02/10/2025,MedSurg,Thursday,FALSE,,,0,56,178
02/10/2025,ICU,Thursday,FALSE,,,0,9,36
02/10/2025,Maternity,Thursday,FALSE,,,0,9,27
03/10/2025,OR,Friday,FALSE,,,14,14,260
03/10/2025,MedSurg,Friday,FALSE,,,0,65,189
03/10/2025,ICU,Friday,FALSE,,,0,10,55
03/10/2025,Maternity,Friday,FALSE,,,0,11,31
04/10/2025,OR,Saturday,FALSE,,,7,7,115
04/10/2025,MedSurg,Saturday,FALSE,,,0,57,184
04/10/2025,ICU,Saturday,FALSE,,,0,9,42
04/10/2025,Maternity,Saturday,FALSE,,,0,10,41
05/10/2025,OR,Sunday,FALSE,,,8,8,147
05/10/2025,MedSurg,Sunday,FALSE,,,0,50,162
05/10/2025,ICU,Sunday,FALSE,,,0,8,41
05/10/2025,Maternity,Sunday,FALSE,,,0,8,26
06/10/2025,OR,Monday,FALSE,,,21,21,371
06/10/2025,MedSurg,Monday,FALSE,,,0,52,144
06/10/2025,ICU,Monday,FALSE,,,0,8,19
06/10/2025,Maternity,Monday,FALSE,,,0,9,26
07/10/2025,OR,Tuesday,FALSE,,,19,19,340
07/10/2025,MedSurg,Tuesday,FALSE,,,0,56,171
07/10/2025,ICU,Tuesday,FALSE,,,0,9,43
07/10/2025,Maternity,Tuesday,FALSE,,,0,9,30
08/10/2025,OR,Wednesday,FALSE,,,16,16,281
08/10/2025,MedSurg,Wednesday,FALSE,,,0,48,154
08/10/2025,ICU,Wednesday,FALSE,,,0,8,29
08/10/2025,Maternity,Wednesday,FALSE,,,0,8,36
09/10/2025,OR,Thursday,FALSE,,,15,15,273
09/10/2025,MedSurg,Thursday,FALSE,,,0,61,192
09/10/2025,ICU,Thursday,FALSE,,,0,10,36
09/10/2025,Maternity,Thursday,FALSE,,,0,10,33
10/10/2025,OR,Friday,FALSE,,,18,18,331
10/10/2025,MedSurg,Friday,FALSE,,,0,52,162
10/10/2025,ICU,Friday,FALSE,,,0,8,61
10/10/2025,Maternity,Friday,FALSE,,,0,9,32
11/10/2025,OR,Saturday,FALSE,,,4,4,70
11/10/2025,MedSurg,Saturday,FALSE,,,0,49,153
11/10/2025,ICU,Saturday,FALSE,,,0,8,48
11/10/2025,Maternity,Saturday,FALSE,,,0,8,29
12/10/2025,OR,Sunday,FALSE,,,4,4,69
12/10/2025,MedSurg,Sunday,FALSE,,,0,56,173
12/10/2025,ICU,Sunday,FALSE,,,0,9,60
12/10/2025,Maternity,Sunday,FALSE,,,0,9,32
13/10/2025,OR,Monday,TRUE,Thanksgiving Day,Public,8,8,146
13/10/2025,MedSurg,Monday,TRUE,Thanksgiving Day,Public,0,62,209
13/10/2025,ICU,Monday,TRUE,Thanksgiving Day,Public,0,11,53
13/10/2025,Maternity,Monday,TRUE,Thanksgiving Day,Public,0,11,37
14/10/2025,OR,Tuesday,FALSE,,,16,16,285
14/10/2025,MedSurg,Tuesday,FALSE,,,0,58,179
14/10/2025,ICU,Tuesday,FALSE,,,0,10,52
14/10/2025,Maternity,Tuesday,FALSE,,,0,10,27
15/10/2025,OR,Wednesday,FALSE,,,14,14,249
15/10/2025,MedSurg,Wednesday,FALSE,,,0,61,183
15/10/2025,ICU,Wednesday,FALSE,,,0,10,40
15/10/2025,Maternity,Wednesday,FALSE,,,0,10,33
16/10/2025,OR,Thursday,FALSE,,,21,21,376
16/10/2025,MedSurg,Thursday,FALSE,,,0,56,171
16/10/2025,ICU,Thursday,FALSE,,,0,9,36
16/10/2025,Maternity,Thursday,FALSE,,,0,9,33
17/10/2025,OR,Friday,FALSE,,,16,16,287
